"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","cod.27.5b1",1959,6,9,0.109878163531631,0.201874302069045,0.0215940473803792,0.00000782685748387696,0.196527195998892,0.0000387709451062275,47632.3738937925,0.520049782590561,20144.028595093
"2","cod.27.5b1",1960,6,9,0.109878163531631,0.201874302069045,0.019097888110151,0.000331427504365683,0.173809676976019,0.00164175182759184,52981.4537634649,0.702683952222798,18569.6033360769
"3","cod.27.5b1",1961,6,9,0.109878163531631,0.201874302069045,0.0312766531912873,0.00130078612819449,0.284648488707982,0.00644354489334453,46563.0910916681,0.637208138870947,26287.4426446903
"4","cod.27.5b1",1962,6,9,0.109878163531631,0.201874302069045,0.0146150251495456,0.00111949865281069,0.133011188754882,0.00554552333475213,43803.1588591463,0.568904278640839,26960.2448224097
"5","cod.27.5b1",1963,6,9,0.109878163531631,0.201874302069045,0.0167331818058385,0.000891907777867192,0.152288510000638,0.00441813429805513,50770.0535862911,0.504927854891728,19898.4021490912
"6","cod.27.5b1",1964,6,9,0.109878163531631,0.201874302069045,0.0168997953888196,0.0013099146855169,0.15380485845083,0.00648876390947908,56504.3551281974,0.487399573336861,11374.9565598006
"7","cod.27.5b1",1965,6,9,0.109878163531631,0.201874302069045,0.0206182307634617,0.00164362526225647,0.187646299326128,0.00814182511300679,54851.4989624964,0.488076764395416,17953.543236855
"8","cod.27.5b1",1966,6,9,0.109878163531631,0.201874302069045,0.0202047924989379,0.00214071451390427,0.183883602069136,0.0106041952440885,54237.0452665263,0.484340787034105,22719.1686049057
"9","cod.27.5b1",1967,6,9,0.109878163531631,0.201874302069045,0.022024882776738,0.00128462375412899,0.200448224368053,0.00636348332087174,64502.8373661533,0.46257091470467,20903.3126053532
"10","cod.27.5b1",1968,6,9,0.109878163531631,0.201874302069045,0.0278665610656153,0.00103633113205807,0.253613276468652,0.00513354657545081,75163.334797599,0.446576008867381,12570.4002084848
"11","cod.27.5b1",1969,6,9,0.109878163531631,0.201874302069045,0.0521494493064408,0.000885511183072362,0.474611584597774,0.00438644827002051,79657.9753835034,0.478259806063701,8874.93797236117
"12","cod.27.5b1",1970,6,9,0.109878163531631,0.201874302069045,0.0490102069992089,0.00265728141288543,0.446041373681134,0.0131630494107001,78124.3032580297,0.390777931882581,10061.9538346145
