"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","had.27.7b-k",1993,3,5,0.0876994110640507,0.100914054246729,0.0316309969397466,0.00843603530835666,0.360675135168753,0.0835962381189349,9280.65689601509,0.581673125781735,136397.20683925
"2","had.27.7b-k",1994,3,5,0.0876994110640507,0.100914054246729,0.0343567809052776,0.00523779081449345,0.391756118865899,0.0519034821620323,10863.4285551501,0.532739609433722,393920.316915668
"3","had.27.7b-k",1995,3,5,0.0876994110640507,0.100914054246729,0.013826156137732,0.00203444964138929,0.157653922300962,0.0201602210571699,11518.8404480032,0.527824260215138,475025.643771662
"4","had.27.7b-k",1996,3,5,0.0876994110640507,0.100914054246729,0.0119484478318731,0.00172073121852897,0.136243193504989,0.017051452658139,20653.9775272517,0.526644253444255,165476.140115359
"5","had.27.7b-k",1997,3,5,0.0876994110640507,0.100914054246729,0.0197196505315501,0.00267729212106733,0.224854993805466,0.0265304187910389,25520.6956846518,0.621373678554505,59084.6134992708
"6","had.27.7b-k",1998,3,5,0.0876994110640507,0.100914054246729,0.0815664808382232,0.00605384558753316,0.930068741039225,0.0599901136934987,19797.8849275432,0.644268542479545,89937.7054353835
"7","had.27.7b-k",1999,3,5,0.0876994110640507,0.100914054246729,0.146844515477196,0.00620314281430759,1.67440708775055,0.061469562992101,13027.502088759,0.591602123475977,359475.110652715
"8","had.27.7b-k",2000,3,5,0.0876994110640507,0.100914054246729,0.0320653727495721,0.0040748775300499,0.365628142316182,0.0403796830923775,11919.024284193,0.693793593179664,348984.078621968
"9","had.27.7b-k",2001,3,5,0.0876994110640507,0.100914054246729,0.0126382990248347,0.0050557561129273,0.144109280455765,0.0500996233940446,18486.2846845825,0.741578479932845,485669.865129174
"10","had.27.7b-k",2002,3,5,0.0876994110640507,0.100914054246729,0.00701461876218689,0.00204567263417789,0.0799847875496428,0.0202714344344579,23448.3819074595,0.735172821603062,992451.835607722
"11","had.27.7b-k",2003,3,5,0.0876994110640507,0.100914054246729,0.0095911463566269,0.000467800342766108,0.109363862770094,0.00463563124341793,28255.4696467357,0.754344728926241,234320.514060453
"12","had.27.7b-k",2004,3,5,0.0876994110640507,0.100914054246729,0.0195413100707354,0.000555008613114109,0.222821451519937,0.00549981484003354,40707.5859515962,0.771409587231481,350286.888280492
"13","had.27.7b-k",2005,3,5,0.0876994110640507,0.100914054246729,0.0326848813787642,0.00164917677406521,0.372692142195721,0.0163423894359955,28512.3893891533,0.637068065419525,245784.711697304
"14","had.27.7b-k",2006,3,5,0.0876994110640507,0.100914054246729,0.0835732080420657,0.00276487262665739,0.952950618802087,0.0273982910239384,24195.9005952203,0.494674422231192,198128.425098094
"15","had.27.7b-k",2007,3,5,0.0876994110640507,0.100914054246729,0.0658304540097935,0.00658036081487793,0.750637355611369,0.065207575535409,22621.9660802837,0.466452991044577,699698.816748167
"16","had.27.7b-k",2008,3,5,0.0876994110640507,0.100914054246729,0.0282631279432184,0.00706598338320779,0.322272722248689,0.0700198147418781,21298.5793034957,0.512505851090757,407920.407414024
"17","had.27.7b-k",2009,3,5,0.0876994110640507,0.100914054246729,0.0282610397060436,0.00569624262971902,0.322248910946543,0.0564464748962721,33115.2729830093,0.520342859147723,2343490.08612579
"18","had.27.7b-k",2010,3,5,0.0876994110640507,0.100914054246729,0.0065130714399125,0.00141485360004656,0.0742658515135947,0.0140203821024506,39552.8557566182,0.521933236550492,211788.034291822
"19","had.27.7b-k",2011,3,5,0.0876994110640507,0.100914054246729,0.0300654670890379,0.00252350320076062,0.342824047781573,0.0250064594034723,98240.0605895169,0.534575455874726,89574.9495989727
"20","had.27.7b-k",2012,3,5,0.0876994110640507,0.100914054246729,0.0643382804299355,0.00489908017200169,0.733622719346958,0.048547055299391,70734.1611299391,0.548026293165757,65389.7222753565
"21","had.27.7b-k",2013,3,5,0.0876994110640507,0.100914054246729,0.472484514866033,0.0182879811362603,5.38754490062603,0.181223331802201,45240.9221774795,0.501286339335616,623251.991609284
"22","had.27.7b-k",2014,3,5,0.0876994110640507,0.100914054246729,0.0882462698635319,0.0064545179258055,1.006235604012,0.0639605451786189,28814.2874287961,0.466318708315249,221065.851566534
"23","had.27.7b-k",2015,3,5,0.0876994110640507,0.100914054246729,0.0596150116281216,0.0356452751475879,0.679765244769798,0.353224091665541,40672.6057509508,0.438201950806126,509790.770425608
"24","had.27.7b-k",2016,3,5,0.0876994110640507,0.100914054246729,0.0232059786160909,0.0141060033094845,0.26460814656033,0.139782346619393,38414.7599642251,0.448445839941147,112634.385845343
"25","had.27.7b-k",2017,3,5,0.0876994110640507,0.100914054246729,0.10800296967041,0.0109632437033511,1.23151305533319,0.108639413857525,45702.3749415854,0.463866589469212,176925.341725383
"26","had.27.7b-k",2018,3,5,0.0876994110640507,0.100914054246729,0.101371239568414,0.00663045595173973,1.15589418832446,0.0657039894119075,36604.4729545327,0.435610034763937,963379.831246836
"27","had.27.7b-k",2019,3,5,0.0876994110640507,0.100914054246729,0.0435283801604493,0.00616352644782956,0.496336060098039,0.0610769876786449,34773.8674863793,0.381875573154131,312600.229600214
"28","had.27.7b-k",2020,3,5,0.0876994110640507,0.100914054246729,0.0381226440275847,0.00724910338614553,0.434696693684089,0.0718344282196997,71575.500250517,0.314979147316103,136259.208070679
