"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","pok.27.1-2",1960,7,11,0.102634236320997,0.201874813802996,0.184284777710114,0.0467803232088125,1.79554877900341,0.231729368946758,461954.435389049,0.276098954350527,84698.9027626093
"2","pok.27.1-2",1961,7,11,0.102634236320997,0.201874813802996,0.218645722654114,0.0510951041729098,2.13033906122983,0.253102916655924,454921.775243829,0.23333754232066,114851.880752615
"3","pok.27.1-2",1962,7,11,0.102634236320997,0.201874813802996,0.222609739440134,0.0580676402729858,2.16896181449535,0.287641827026785,460151.257944509,0.23305984405088,204857.748144923
"4","pok.27.1-2",1963,7,11,0.102634236320997,0.201874813802996,0.17552822575414,0.048984591198283,1.71023073826127,0.242648353578598,456977.052721196,0.246810533405581,272636.00561047
"5","pok.27.1-2",1964,7,11,0.102634236320997,0.201874813802996,0.149309626081002,0.0377600560422053,1.45477407377032,0.187046889757403,480943.37666829,0.283571665122235,81454.6344302601
"6","pok.27.1-2",1965,7,11,0.102634236320997,0.201874813802996,0.177116512641602,0.0510884220696515,1.725705953398,0.253069816423495,520225.555683078,0.28970522693009,254945.937241379
"7","pok.27.1-2",1966,7,11,0.102634236320997,0.201874813802996,0.115673769999124,0.0364100725414641,1.12704857702009,0.180359658818042,480650.890133334,0.298936975397997,134091.8051572
"8","pok.27.1-2",1967,7,11,0.102634236320997,0.201874813802996,0.143963697369192,0.0343605308671389,1.40268688626408,0.170207121036259,492806.324031575,0.278990594179911,175036.85702928
"9","pok.27.1-2",1968,7,11,0.102634236320997,0.201874813802996,0.170882502912917,0.0285784958531043,1.66496589284757,0.141565435106695,470648.708755255,0.20192580239679,143735.149705141
"10","pok.27.1-2",1969,7,11,0.102634236320997,0.201874813802996,0.156712101770754,0.0240621769553156,1.5268988924965,0.11919355615504,510532.910070271,0.195107855861444,264195.836960806
"11","pok.27.1-2",1970,7,11,0.102634236320997,0.201874813802996,0.177103635896112,0.0195690448134313,1.72558049092124,0.0969365343045131,566420.822411525,0.30868825671674,221990.404015929
"12","pok.27.1-2",1971,7,11,0.102634236320997,0.201874813802996,0.15687427973047,0.0223515494676451,1.52847904708749,0.110719851806067,554254.919400653,0.326084487175037,230022.351559308
"13","pok.27.1-2",1972,7,11,0.102634236320997,0.201874813802996,0.155410376391451,0.0291749107593458,1.5142157428384,0.144519815076173,536782.355608866,0.320892957791639,153427.002549867
"14","pok.27.1-2",1973,7,11,0.102634236320997,0.201874813802996,0.173444319661002,0.03085415610972,1.6899265379492,0.152838065970081,537080.35306822,0.357840913830232,201534.787807341
"15","pok.27.1-2",1974,7,11,0.102634236320997,0.201874813802996,0.173670362196132,0.0323758252210244,1.69212894665055,0.160375752730695,492446.696251259,0.479593805905599,100490.738913652
"16","pok.27.1-2",1975,7,11,0.102634236320997,0.201874813802996,0.242245949283034,0.038570646960104,2.36028403354013,0.191062204509296,398334.917934532,0.538339990127284,167909.73210628
"17","pok.27.1-2",1976,7,11,0.102634236320997,0.201874813802996,0.204654592919174,0.0352051202132232,1.99401876269727,0.17439084921004,281638.437246753,0.571929277047799,218787.375131384
"18","pok.27.1-2",1977,7,11,0.102634236320997,0.201874813802996,0.133613196844877,0.0257199475897334,1.30183846671777,0.127405430648881,209586.376414439,0.500641865298897,201807.30882931
"19","pok.27.1-2",1978,7,11,0.102634236320997,0.201874813802996,0.118855126469317,0.0236021955311975,1.15804560670757,0.116915008299303,189206.072693862,0.552938845542638,135844.688539737
"20","pok.27.1-2",1979,7,11,0.102634236320997,0.201874813802996,0.0959252372009594,0.0250710157457391,0.934631957517033,0.124190904617776,170572.467498471,0.588115570442255,196239.383677017
"21","pok.27.1-2",1980,7,11,0.102634236320997,0.201874813802996,0.0679362879110403,0.0173290814323539,0.661926179277681,0.0858407302322757,150370.881112459,0.564479459497446,118550.870894117
"22","pok.27.1-2",1981,7,11,0.102634236320997,0.201874813802996,0.0765595341605528,0.014292339990927,0.745945377535683,0.0707980342950286,154603.289156775,0.558363772171375,229591.395400221
"23","pok.27.1-2",1982,7,11,0.102634236320997,0.201874813802996,0.0534663608760621,0.0090545119475501,0.520940797073226,0.0448521129356243,135849.561703791,0.555640139831851,128751.382224207
"24","pok.27.1-2",1983,7,11,0.102634236320997,0.201874813802996,0.0550824044493875,0.00861756522271976,0.536686454967256,0.0426876689586914,163039.018019558,0.603705460538398,101648.398712457
"25","pok.27.1-2",1984,7,11,0.102634236320997,0.201874813802996,0.0728465061291139,0.00858674080011259,0.709768092406128,0.0425349781795571,146428.948855372,0.713998415480113,93619.8567616197
"26","pok.27.1-2",1985,7,11,0.102634236320997,0.201874813802996,0.0658958078818428,0.00906121685399726,0.642045093761385,0.0448853261251294,110785.831332534,0.634331022365957,102876.615250116
"27","pok.27.1-2",1986,7,11,0.102634236320997,0.201874813802996,0.0583991342917862,0.0070952121424094,0.569002473103985,0.0351465941131884,83489.6085426397,0.542875184155495,180678.011062078
"28","pok.27.1-2",1987,7,11,0.102634236320997,0.201874813802996,0.0287359998704373,0.00265935203015147,0.279984544149216,0.0131732729806833,72108.4040742852,0.614395066969403,144254.809692575
"29","pok.27.1-2",1988,7,11,0.102634236320997,0.201874813802996,0.0208975907318625,0.0015291882773104,0.203612278718609,0.00757493343772292,88284.1278565041,0.605095316945647,81169.705029098
"30","pok.27.1-2",1989,7,11,0.102634236320997,0.201874813802996,0.0189183195931718,0.00182087876168243,0.184327572078416,0.00901984119455028,103598.276935654,0.488063739049504,77532.7729275011
