"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","had.27.1-2",1950,7,12,0.0765305060734166,0.15699642347976,0.100395449591495,0.00708732195021566,1.31183569458152,0.0451432064064146,214451.091961152,0.754713535748791,72386.6992361463
"2","had.27.1-2",1951,7,12,0.0765305060734166,0.15699642347976,0.143385368581042,0.00696839788279997,1.87357141534503,0.0443857110139732,126197.927712584,0.682612178702312,657549.17141985
"3","had.27.1-2",1952,7,12,0.0765305060734166,0.15699642347976,0.0224609107178666,0.000993537873510117,0.293489640540461,0.00632841087388342,101722.343093126,0.711543469710144,88650.7213538282
"4","had.27.1-2",1953,7,12,0.0765305060734166,0.15699642347976,0.0212541491254354,0.00107230088190452,0.277721267190446,0.0068300975152008,120624.287840502,0.536368509391931,1235085.25305888
"5","had.27.1-2",1954,7,12,0.0765305060734166,0.15699642347976,0.00458902415559654,0.000219067198750087,0.0599633321540333,0.00139536426304851,174451.558174007,0.430252583971126,133361.2273652
"6","had.27.1-2",1955,7,12,0.0765305060734166,0.15699642347976,0.0063844575613293,0.000213045427864462,0.0834236945356746,0.00135700816071092,313927.435111093,0.444622102482756,58610.2382966543
"7","had.27.1-2",1956,7,12,0.0765305060734166,0.15699642347976,0.0448394975030392,0.000341542974743532,0.585903580201392,0.00217548251847638,368381.680384254,0.470226176490813,229243.770668639
"8","had.27.1-2",1957,7,12,0.0765305060734166,0.15699642347976,0.0307724289259228,0.000387719320919693,0.402093629126174,0.00246960607334905,253705.823316075,0.42513517184688,60266.1561251935
"9","had.27.1-2",1958,7,12,0.0765305060734166,0.15699642347976,0.209685358012401,0.000561917543177564,2.7398924791017,0.00357917416666507,182035.631704243,0.516701227336473,72860.0216773878
"10","had.27.1-2",1959,7,12,0.0765305060734166,0.15699642347976,0.1616535034744,0.000592644195469699,2.112275375774,0.00377488978623837,125359.569074087,0.444518361628478,389170.931460332
"11","had.27.1-2",1960,7,12,0.0765305060734166,0.15699642347976,0.0405729295950461,0.000312214642914383,0.530153682194705,0.00198867360156541,112846.703103999,0.539906281135745,320748.000425284
"12","had.27.1-2",1961,7,12,0.0765305060734166,0.15699642347976,0.0379287003933288,0.000539682093567405,0.495602372692314,0.00343754387269199,124851.546010363,0.663313125308328,145185.345348197
"13","had.27.1-2",1962,7,12,0.0765305060734166,0.15699642347976,0.0337100771220446,0.000548152766083533,0.440478952141073,0.00349149842992571,125250.169485074,0.790715820339547,294861.21090392
"14","had.27.1-2",1963,7,12,0.0765305060734166,0.15699642347976,0.02265218382427,0.00201754014908533,0.295988945931437,0.0128508669456756,94364.5674337841,0.757498572212207,315359.164953129
"15","had.27.1-2",1964,7,12,0.0765305060734166,0.15699642347976,0.0279489683728934,0.0011398478528645,0.365200360050952,0.00726034280017501,84511.1478597635,0.631817179254359,353499.799194386
"16","had.27.1-2",1965,7,12,0.0765305060734166,0.15699642347976,0.0157075886335917,0.000534243939308917,0.205246109551702,0.00340290515839549,103153.377002126,0.523872868731526,126853.060115029
"17","had.27.1-2",1966,7,12,0.0765305060734166,0.15699642347976,0.0139452480208688,0.000583158877474084,0.18221816026528,0.00371447237171786,145775.58758492,0.557042510235772,313476.552050912
