"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","sol.27.7e",1969,7,11,0.122736744007688,0.406502488295638,0.268075675279961,0.0824390916079327,2.18415175868742,0.202800951978373,2437.06976441826,0.133981044599687,1873.61835454925
"2","sol.27.7e",1970,7,11,0.122736744007688,0.406502488295638,0.288341511419266,0.136624140547757,2.34926805131154,0.336096689396878,2652.30413463716,0.145720480676134,1342.56511488391
"3","sol.27.7e",1971,7,11,0.122736744007688,0.406502488295638,0.35652316375144,0.112127420697866,2.90477938480352,0.275834524821701,2389.51864651353,0.180585541168038,3826.3841973333
"4","sol.27.7e",1972,7,11,0.122736744007688,0.406502488295638,0.241735458423546,0.0634978621602187,1.96954433147097,0.156205346802302,2395.42778419343,0.138275797335369,2567.68808812578
"5","sol.27.7e",1973,7,11,0.122736744007688,0.406502488295638,0.253341176169851,0.129723130645764,2.06410214168612,0.319120139189456,2777.56334675923,0.159575957364445,2264.36541815447
"6","sol.27.7e",1974,7,11,0.122736744007688,0.406502488295638,0.267972999985403,0.0939585524778416,2.18331520973554,0.231138935635514,2895.84393970059,0.152817064204018,3106.71024245679
"7","sol.27.7e",1975,7,11,0.122736744007688,0.406502488295638,0.292015644831959,0.165822342098239,2.37920312448297,0.407924543816423,3669.63959853604,0.130655554455206,2966.82592582791
"8","sol.27.7e",1976,7,11,0.122736744007688,0.406502488295638,0.257168312308895,0.147263234199979,2.09528380753514,0.362268961298162,3402.81436737226,0.180431146427258,2791.44449883012
"9","sol.27.7e",1977,7,11,0.122736744007688,0.406502488295638,0.348128203166083,0.167439974300058,2.83638128077013,0.41190393446813,4097.99646545581,0.130414966834997,6556.36242079518
"10","sol.27.7e",1978,7,11,0.122736744007688,0.406502488295638,0.24168523144771,0.100059977076275,1.96913510621213,0.246148498366642,4073.83504071515,0.177782798630136,4657.33518364376
"11","sol.27.7e",1979,7,11,0.122736744007688,0.406502488295638,0.238924639072921,0.102849139030082,1.94664312634817,0.253009863386822,4864.90347991646,0.24227498022409,4389.02733500865
"12","sol.27.7e",1980,7,11,0.122736744007688,0.406502488295638,0.243591792385038,0.116039514985411,1.98466884839131,0.285458314097746,5338.00263522256,0.232374379704416,4702.39572856642
"13","sol.27.7e",1981,7,11,0.122736744007688,0.406502488295638,0.16380901350695,0.0666193439373425,1.33463711157833,0.163884221758791,4571.94470405738,0.270099295692595,8130.27468689779
"14","sol.27.7e",1982,7,11,0.122736744007688,0.406502488295638,0.134971761003026,0.0602944619292134,1.09968503804021,0.148324951667609,4574.6298531148,0.320689846073513,4679.52625933581
"15","sol.27.7e",1983,7,11,0.122736744007688,0.406502488295638,0.158856048994524,0.0528014600576469,1.29428273724267,0.129892095566328,4373.87023389264,0.363283156806813,3866.00889153797
"16","sol.27.7e",1984,7,11,0.122736744007688,0.406502488295638,0.183108269257643,0.0705731281137956,1.49187817175737,0.173610568559349,4430.02766058739,0.299991752683521,5967.97655834863
"17","sol.27.7e",1985,7,11,0.122736744007688,0.406502488295638,0.144872808850362,0.0373006089508294,1.18035401722313,0.0917598539364947,4009.09864038648,0.328785851306781,6981.92243080854
"18","sol.27.7e",1986,7,11,0.122736744007688,0.406502488295638,0.129221392541881,0.0350055026342998,1.05283379958153,0.0861138704982325,4013.45402381436,0.310418698731187,3765.47783761534
"19","sol.27.7e",1987,7,11,0.122736744007688,0.406502488295638,0.183009851465349,0.0575346971413513,1.49107631088768,0.14153590395616,4111.67412216522,0.288395545963644,5847.75689696009
"20","sol.27.7e",1988,7,11,0.122736744007688,0.406502488295638,0.168636943128733,0.0523491028722894,1.37397276171975,0.128779292574016,4043.17204990409,0.333348535537083,3878.21166302686
"21","sol.27.7e",1989,7,11,0.122736744007688,0.406502488295638,0.181385733654247,0.0624563355417027,1.47784377955215,0.153643181382644,3442.52860497305,0.409373931562334,3735.54465422002
"22","sol.27.7e",1990,7,11,0.122736744007688,0.406502488295638,0.196084787139695,0.0724267239405098,1.59760460263971,0.178170431979831,3286.96078120502,0.403550016851459,2817.83019291399
"23","sol.27.7e",1991,7,11,0.122736744007688,0.406502488295638,0.219445202576102,0.0773549213549346,1.7879340400488,0.190293844643521,2991.22711025959,0.27257637567896,7162.52886922413
"24","sol.27.7e",1992,7,11,0.122736744007688,0.406502488295638,0.1337021538621,0.0443579037669413,1.08934088925908,0.1091208665239,2937.66503400485,0.244057922567373,3902.6303834761
"25","sol.27.7e",1993,7,11,0.122736744007688,0.406502488295638,0.127669532810375,0.0303888469832528,1.04018999234962,0.0747568535451419,2810.96145141086,0.312346837949959,3350.71495297066
