"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","meg.27.8c9a",1986,6,6,0.105072455876134,0.367851337522666,0.0214955308558375,0.0214955308558375,0.204578171097264,0.058435375009376,1476.59821378515,0.449454333333333,7499.732534
"2","meg.27.8c9a",1987,6,6,0.105072455876134,0.367851337522666,0.0254609393964453,0.0254609393964453,0.242317924180436,0.0692152965051444,1176.21849946569,0.284566333333333,8920.941523
"3","meg.27.8c9a",1988,6,6,0.105072455876134,0.367851337522666,0.0237068758276813,0.0237068758276813,0.225624076547981,0.064446893104529,1441.9482392197,0.446518666666667,9149.886988
"4","meg.27.8c9a",1989,6,6,0.105072455876134,0.367851337522666,0.0212397857451359,0.0212397857451359,0.202144182964321,0.0577401346102951,1558.20138258264,0.397510666666667,10884.93133
"5","meg.27.8c9a",1990,6,6,0.105072455876134,0.367851337522666,0.0189136208140682,0.0189136208140682,0.18000550816443,0.0514164796611695,1573.20832758627,0.490094333333333,8719.113661
"6","meg.27.8c9a",1991,6,6,0.105072455876134,0.367851337522666,0.0205159671185956,0.0205159671185956,0.195255425863283,0.0557724412714184,1325.20838413732,0.491963333333333,5624.705614
"7","meg.27.8c9a",1992,6,6,0.105072455876134,0.367851337522666,0.0205114861160089,0.0205114861160089,0.195212779076841,0.0557602597129201,1261.69433476127,0.471691,11716.94874
"8","meg.27.8c9a",1993,6,6,0.105072455876134,0.367851337522666,0.0156099377456401,0.0156099377456401,0.148563556599858,0.0424354519158933,1149.48726715844,0.303435666666667,5084.095272
"9","meg.27.8c9a",1994,6,6,0.105072455876134,0.367851337522666,0.0217744349397335,0.0217744349397335,0.207232568784749,0.0591935728340034,1102.75948962972,0.508986,1702.741705
"10","meg.27.8c9a",1995,6,6,0.105072455876134,0.367851337522666,0.0382845325446637,0.0382845325446637,0.364363164688906,0.104076099879084,783.83458110726,0.266102,7630.041733
"11","meg.27.8c9a",1996,6,6,0.105072455876134,0.367851337522666,0.0316959984090178,0.0316959984090178,0.301658490274397,0.0861652389861565,900.141335257904,0.263735333333333,8179.977102
"12","meg.27.8c9a",1997,6,6,0.105072455876134,0.367851337522666,0.026591128055187,0.026591128055187,0.253074203257742,0.072287702511204,985.88495812052,0.269977666666667,6831.787354
"13","meg.27.8c9a",1998,6,6,0.105072455876134,0.367851337522666,0.0458359245204819,0.0458359245204819,0.436231590270585,0.124604479704135,1145.5655124329,0.478125,4537.268245
"14","meg.27.8c9a",1999,6,6,0.105072455876134,0.367851337522666,0.0384517730804471,0.0384517730804471,0.365954833355912,0.104530741520215,866.25176531836,0.480658333333333,2370.049139
"15","meg.27.8c9a",2000,6,6,0.105072455876134,0.367851337522666,0.0278971553040384,0.0278971553040384,0.265503980766618,0.0758381238788331,655.47270081443,0.398076666666667,3506.61171
"16","meg.27.8c9a",2001,6,6,0.105072455876134,0.367851337522666,0.041853358940981,0.041853358940981,0.398328549494649,0.11377791697822,531.91846538444,0.340534,2984.383459
"17","meg.27.8c9a",2002,6,6,0.105072455876134,0.367851337522666,0.0543401127650628,0.0543401127650628,0.51716800860848,0.14772302618504,576.21078074738,0.221011333333333,2369.615043
"18","meg.27.8c9a",2003,6,6,0.105072455876134,0.367851337522666,0.0674866980395455,0.0674866980395455,0.642287243377112,0.183461880264027,673.99883194533,0.192411333333333,2810.369899
"19","meg.27.8c9a",2004,6,6,0.105072455876134,0.367851337522666,0.0682062478016274,0.0682062478016274,0.649135372661633,0.18541796873968,630.6563503513,0.254101,3575.557951
"20","meg.27.8c9a",2005,6,6,0.105072455876134,0.367851337522666,0.0519501584932837,0.0519501584932837,0.494422235210012,0.141225960582738,664.69917893258,0.240093666666667,2638.599169
"21","meg.27.8c9a",2006,6,6,0.105072455876134,0.367851337522666,0.0627091486838117,0.0627091486838117,0.596818149541846,0.170474162486762,722.14275033154,0.338421,2458.055412
"22","meg.27.8c9a",2007,6,6,0.105072455876134,0.367851337522666,0.0640437867126981,0.0640437867126981,0.609520222770816,0.174102361959611,643.47912346922,0.249463,2583.777127
"23","meg.27.8c9a",2008,6,6,0.105072455876134,0.367851337522666,0.0587395502782142,0.0587395502782142,0.559038520499225,0.159682850886997,643.4266359963,0.205733,1448.74997
"24","meg.27.8c9a",2009,6,6,0.105072455876134,0.367851337522666,0.0749755451819218,0.0749755451819218,0.713560414637187,0.203820232615851,670.10186305226,0.124302,1230.825721
"25","meg.27.8c9a",2010,6,6,0.105072455876134,0.367851337522666,0.11350102231338,0.11350102231338,1.08021670728989,0.308551337825123,674.566002266021,0.102599766666667,7231.182504
"26","meg.27.8c9a",2011,6,6,0.105072455876134,0.367851337522666,0.0637132963783821,0.0637132963783821,0.606374866249355,0.173203927454678,890.14143767162,0.332767333333333,3856.782513
"27","meg.27.8c9a",2012,6,6,0.105072455876134,0.367851337522666,0.0563755183576351,0.0563755183576351,0.536539456392777,0.153256254924345,964.15051701004,0.345292333333333,2312.785977
"28","meg.27.8c9a",2013,6,6,0.105072455876134,0.367851337522666,0.0577532782646364,0.0577532782646364,0.549651930975321,0.157001680770232,892.17127060646,0.260921,2632.334252
"29","meg.27.8c9a",2014,6,6,0.105072455876134,0.367851337522666,0.0469861477881186,0.0469861477881186,0.447178543571007,0.127731349584187,830.3973995699,0.459126666666667,1780.932584
"30","meg.27.8c9a",2015,6,6,0.105072455876134,0.367851337522666,0.037756531076606,0.037756531076606,0.359338046891335,0.102640733430199,614.47787837156,0.482837666666667,9571.630045
