"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","her.27.3031",1963,4,8,0.105844272047313,0.0960609854203174,0.252382340745991,0.076844764740729,2.3844685769408,0.799958114155218,1120389.67085,0.0284418195107059,20042700
"2","her.27.3031",1964,4,8,0.105844272047313,0.0960609854203174,0.296557318550137,0.0902890714534773,2.80182680473795,0.939914066656875,1118499.916398,0.0242585341186221,18345200
"3","her.27.3031",1965,4,8,0.105844272047313,0.0960609854203174,0.339876493404172,0.103476625713368,3.21109954114706,1.07719721238132,1094408.00119,0.0276200830102909,16755300
"4","her.27.3031",1966,4,8,0.105844272047313,0.0960609854203174,0.383154733597757,0.116640439050472,3.61998553333604,1.21423321382879,1008851.865778,0.0238384570009548,15211300
"5","her.27.3031",1967,4,8,0.105844272047313,0.0960609854203174,0.429865455586119,0.130849899862793,4.06130107252254,1.36215446146275,925738.629612,0.0324737301421191,13569300
"6","her.27.3031",1968,4,8,0.105844272047313,0.0960609854203174,0.4218614462559,0.146193266566488,3.9856804538967,1.52187973011952,839426.30254,0.0374219554268482,12502200
"7","her.27.3031",1969,4,8,0.105844272047313,0.0960609854203174,0.413202696903764,0.161619008223728,3.90387395473853,1.68246252645192,745927.398758,0.052677769267568,11893200
"8","her.27.3031",1970,4,8,0.105844272047313,0.0960609854203174,0.398839552765459,0.174875141451259,3.76817323272038,1.82045958290026,686162.06484,0.052178000078721,17882800
"9","her.27.3031",1971,4,8,0.105844272047313,0.0960609854203174,0.332997411813013,0.162797511726759,3.14610706249802,1.69473081099923,526683.525345,0.0757826577582567,13382600
"10","her.27.3031",1972,4,8,0.105844272047313,0.0960609854203174,0.30839232914296,0.148011091454162,2.91364211948198,1.54080338450137,562187.34919,0.064889157257904,17808000
"11","her.27.3031",1973,4,8,0.105844272047313,0.0960609854203174,0.257734482606305,0.121018237998692,2.4350347696765,1.25980633520647,604242.75686,0.0467543030069429,23848400
"12","her.27.3031",1974,4,8,0.105844272047313,0.0960609854203174,0.201501179174922,0.0916708087906571,1.90375138188725,0.954298026295994,518803.9908,0.0529010805505199,19106300
"13","her.27.3031",1975,4,8,0.105844272047313,0.0960609854203174,0.206205310514407,0.0803136256161345,1.94819527335624,0.836069141542949,551700.32961,0.0405841832192366,40777900
"14","her.27.3031",1976,4,8,0.105844272047313,0.0960609854203174,0.141193481110362,0.0512135241645548,1.33397375577629,0.533135527815675,560580.11449,0.055920024766299,14930800
"15","her.27.3031",1977,4,8,0.105844272047313,0.0960609854203174,0.17269188766653,0.0536418313588782,1.63156573639938,0.558414335686512,604148.19326,0.0562018885100056,9577780
"16","her.27.3031",1978,4,8,0.105844272047313,0.0960609854203174,0.239273599706822,0.0593379742015095,2.2606192576946,0.617711487570887,684081.64736,0.0572992638364177,9400640
"17","her.27.3031",1979,4,8,0.105844272047313,0.0960609854203174,0.281122697363384,0.0703467864708956,2.65600293644346,0.732313812554508,626874.37204,0.0461131219355533,24405900
"18","her.27.3031",1980,4,8,0.105844272047313,0.0960609854203174,0.307563934485631,0.0544348491131148,2.90581557732428,0.5666696929553,549730.42802,0.0574558236375794,13724500
"19","her.27.3031",1981,4,8,0.105844272047313,0.0960609854203174,0.297608088050794,0.0612383744857268,2.81175430936652,0.637494756250696,561098.317585,0.0391754470109288,20733600
"20","her.27.3031",1982,4,8,0.105844272047313,0.0960609854203174,0.233447986423606,0.0639125052055675,2.20557978158,0.665332600180153,579979.76227,0.0491507560140697,33777200
"21","her.27.3031",1983,4,8,0.105844272047313,0.0960609854203174,0.157192358402975,0.0502018661753649,1.48512862682554,0.522604113998054,633687.803765,0.0416572855386509,44027800
"22","her.27.3031",1984,4,8,0.105844272047313,0.0960609854203174,0.142120157020743,0.0520434598191367,1.34272884372254,0.541775202403131,694067.896485,0.0479503063494502,36592000
"23","her.27.3031",1985,4,8,0.105844272047313,0.0960609854203174,0.125029722255316,0.044078685567368,1.18126110971246,0.458861476118536,761597.055954,0.0456932046794926,15387700
"24","her.27.3031",1986,4,8,0.105844272047313,0.0960609854203174,0.162477898090119,0.0458845025744179,1.53506557272642,0.477660127820354,854736.811378,0.0445162583066452,30432600
"25","her.27.3031",1987,4,8,0.105844272047313,0.0960609854203174,0.19025715766666,0.037649081218512,1.79751963886732,0.391928950694993,946747.40668,0.0376211038608382,14645200
"26","her.27.3031",1988,4,8,0.105844272047313,0.0960609854203174,0.286740632985459,0.0513850638559677,2.70908030674805,0.534921265185142,919397.86056,0.0397417745519608,62998900
"27","her.27.3031",1989,4,8,0.105844272047313,0.0960609854203174,0.197174374373202,0.0306834979920605,1.86287241207596,0.319416856466796,1049682.749094,0.0330069697251034,57505900
"28","her.27.3031",1990,4,8,0.105844272047313,0.0960609854203174,0.145854486340472,0.0280066255350492,1.37801019856109,0.291550470906638,1180215.894275,0.0370320085363521,32177500
"29","her.27.3031",1991,4,8,0.105844272047313,0.0960609854203174,0.169638262138418,0.0386791274782685,1.6027155636971,0.402651787393467,1314927.355338,0.0291643478705762,37347400
"30","her.27.3031",1992,4,8,0.105844272047313,0.0960609854203174,0.15140895253255,0.0502040688119024,1.4304879196946,0.522627043562308,1277320.826738,0.0410910745494015,39778500
"31","her.27.3031",1993,4,8,0.105844272047313,0.0960609854203174,0.216136159631992,0.0538750212182421,2.04202037060048,0.560841854604244,1229063.97063,0.0430721019425395,25092500
