"","stock","year","Amsy","A0","Pmsy","P0","Ptmsy","Pt0","ABImsy","ABI0","SSB","F","R"
"1","hom.27.9a",1992,6,10,0.109252829973061,0.171772417990696,0.161672131500364,0.0854639613811435,1.47979811177641,0.497541819465873,305265.811774825,0.0840754,4463320
"2","hom.27.9a",1993,6,10,0.109252829973061,0.171772417990696,0.156948339810934,0.0915052129233994,1.43656086391202,0.532711910292581,327415.319283668,0.0892336555555556,3125940
"3","hom.27.9a",1994,6,10,0.109252829973061,0.171772417990696,0.169000444794961,0.0947858885527382,1.54687475680614,0.551810876632546,349669.311215639,0.0728455111111111,3085070
"4","hom.27.9a",1995,6,10,0.109252829973061,0.171772417990696,0.167905126795934,0.0962753893696891,1.53684922246257,0.560482238626365,334146.317833901,0.0696834222222222,4227780
"5","hom.27.9a",1996,6,10,0.109252829973061,0.171772417990696,0.15233297820314,0.0823923016740113,1.39431608536549,0.479659672011335,355887.237633073,0.0507076555555556,11372800
"6","hom.27.9a",1997,6,10,0.109252829973061,0.171772417990696,0.104516352815397,0.0460263606449204,0.956646641017609,0.26794965794458,374672.653649619,0.0700804888888889,3741120
"7","hom.27.9a",1998,6,10,0.109252829973061,0.171772417990696,0.146063492689804,0.0547395537072715,1.33693097676115,0.318674874276011,378600.50534596,0.0932327666666667,2399250
"8","hom.27.9a",1999,6,10,0.109252829973061,0.171772417990696,0.188554937032101,0.0640917946715603,1.72585860776873,0.37312040792854,431043.804083426,0.0573621333333333,3659150
"9","hom.27.9a",2000,6,10,0.109252829973061,0.171772417990696,0.183830094278557,0.0636109837695283,1.68261173942941,0.370321292053848,416495.338840129,0.0591623222222222,3338670
"10","hom.27.9a",2001,6,10,0.109252829973061,0.171772417990696,0.18551999506325,0.0764521252196865,1.69807953815929,0.445078005619199,400075.84652853,0.0583233444444444,3948390
"11","hom.27.9a",2002,6,10,0.109252829973061,0.171772417990696,0.186924323576867,0.0832736899976417,1.71093347076647,0.484790812004242,387339.617584063,0.0566060333333333,2234510
"12","hom.27.9a",2003,6,10,0.109252829973061,0.171772417990696,0.30120049521152,0.0998332473438441,2.75691252378349,0.581194865343582,387821.642877409,0.0476323,4434010
"13","hom.27.9a",2004,6,10,0.109252829973061,0.171772417990696,0.253272801992416,0.0852634691720778,2.31822646658093,0.496374622709776,440089.984569558,0.0517955555555556,4888150
"14","hom.27.9a",2005,6,10,0.109252829973061,0.171772417990696,0.212263786395223,0.0762573512363777,1.94286762592385,0.443944098408791,402779.969540284,0.0529425222222222,3074530
"15","hom.27.9a",2006,6,10,0.109252829973061,0.171772417990696,0.231071096838237,0.0885858906775435,2.11501246141829,0.515716619197511,390740.149368231,0.0583783222222222,1603890
"16","hom.27.9a",2007,6,10,0.109252829973061,0.171772417990696,0.274734208047331,0.151393080290498,2.51466445413885,0.881358497839261,394374.036733661,0.0556623222222222,2377910
"17","hom.27.9a",2008,6,10,0.109252829973061,0.171772417990696,0.285556881202334,0.150021853960713,2.61372525794294,0.873375689272992,388570.471699586,0.0574709111111111,3771960
"18","hom.27.9a",2009,6,10,0.109252829973061,0.171772417990696,0.234121478424966,0.121714911307548,2.14293285110047,0.708582394841413,389359.539215278,0.0651581666666667,3520100
"19","hom.27.9a",2010,6,10,0.109252829973061,0.171772417990696,0.23735668678222,0.116156676017978,2.17254497518047,0.676224258683192,390932.902646966,0.0645327222222222,4403520
"20","hom.27.9a",2011,6,10,0.109252829973061,0.171772417990696,0.226315235021548,0.102116401061111,2.07148167308208,0.594486601839893,393643.695023449,0.0409275111111111,10922900
"21","hom.27.9a",2012,6,10,0.109252829973061,0.171772417990696,0.132544357440029,0.0625771589926279,1.21318923704504,0.364302719404097,417338.465884357,0.0434390333333333,12896200
"22","hom.27.9a",2013,6,10,0.109252829973061,0.171772417990696,0.0902831588395695,0.0439309174741583,0.826369063957714,0.255750707756456,423389.824817377,0.0429696777777778,7128300
"23","hom.27.9a",2014,6,10,0.109252829973061,0.171772417990696,0.0946528748472092,0.0506161989650901,0.866365428433739,0.29467011966864,533183.331018116,0.0379426444444444,9640120
"24","hom.27.9a",2015,6,10,0.109252829973061,0.171772417990696,0.0904080291577883,0.0491891257708373,0.827512012092327,0.286362189845296,586363.237669353,0.0418775111111111,10503200
"25","hom.27.9a",2016,6,10,0.109252829973061,0.171772417990696,0.0851196871624199,0.0435540119746163,0.779107389560604,0.253556493435258,622617.761776366,0.0504054333333333,11626700
"26","hom.27.9a",2017,6,10,0.109252829973061,0.171772417990696,0.083284578879334,0.0356674124879085,0.762310494839082,0.207643420900324,735016.943279164,0.0395873555555556,15151300
"27","hom.27.9a",2018,6,10,0.109252829973061,0.171772417990696,0.0991885348832652,0.0286582334628322,0.907880692039948,0.166838388829017,897896.413008621,0.0280831222222222,14285000
"28","hom.27.9a",2019,6,10,0.109252829973061,0.171772417990696,0.122863638011301,0.0280418069353621,1.12458082817256,0.163249765377821,998292.65630053,0.0278809555555556,15326400
